productReference;Brand;IDTECDOC;EAN;Name;Description;Stock;price;Currency;priceeurop;Currency.1
1000-040-166;jrone;6662;1000000132458.0;PIECESOE;PIECESOE;0.0;121,68;EUR;121,68;EUR
1000-040-182T;jrone;6662;1000000132459.0;PIECESOE;PIECESOE;0.0;121,68;EUR;121,68;EUR
1000-040-183B;jrone;6662;1000000132460.0;PIECESOE;PIECESOE;0.0;121,68;EUR;121,68;EUR
1000-040-210T;jrone;6662;1000000132461.0;PIECESOE;PIECESOE;0.0;121,68;EUR;121,68;EUR
2063-050-001;jrone;6662;1000000132462.0;PIECESOE;PIECESOE;0.0;121,68;EUR;121,68;EUR
3000-016-107;jrone;6662;1000000132463.0;PIECESOE;PIECESOE;0.0;121,68;EUR;121,68;EUR
3000-016-071;jrone;6662;1000000132464.0;PIECESOE;PIECESOE;0.0;121,68;EUR;121,68;EUR
3000-016-047;jrone;6662;1000000132465.0;PIECESOE;PIECESOE;0.0;121,68;EUR;121,68;EUR
1000-010-592;jrone;6662;1000000132466.0;PIECESOE;PIECESOE;0.0;121,71;EUR;121,71;EUR
2063-050-398;jrone;6662;1000000132467.0;PIECESOE;PIECESOE;0.0;121,76;EUR;121,76;EUR
37155;AS;274;2000020000203.0;CATALYSEUR;Catalyseur;1.0;121,85;EUR;121,85;EUR
2063-050-123;jrone;6662;1000000132468.0;PIECESOE;PIECESOE;0.0;121,96;EUR;121,96;EUR
2063-050-080;jrone;6662;1000000132469.0;PIECESOE;PIECESOE;0.0;121,98;EUR;121,98;EUR
20047;AS;274;2000020000204.0;CATALYSEUR;Catalyseur;1.0;122,01;EUR;122,01;EUR
FD1012;AS;274;1100020003156.0;Fap AS;FAP AS;1.0;122,05;EUR;122,05;EUR
30943D;AS;274;2000020000205.0;CAT AS;CAT AS;1.0;122,26;EUR;122,26;EUR
26027;AS;274;2000020000206.0;CATALYSEUR;Catalyseur;67.0;122,35;EUR;122,35;EUR
15760;AS;274;2000020000207.0;CATALYSEUR;Catalyseur;1.0;122,43;EUR;122,43;EUR
1000-030-261;jrone;6662;1000000132470.0;PIECESOE;PIECESOE;0.0;122,44;EUR;122,44;EUR
1000-030-262;jrone;6662;1000000132471.0;PIECESOE;PIECESOE;0.0;122,44;EUR;122,44;EUR
1000-030-325;jrone;6662;1000000132472.0;PIECESOE;PIECESOE;0.0;122,44;EUR;122,44;EUR
1000-050-114;jrone;6662;1000000132473.0;PIECESOE;PIECESOE;0.0;122,44;EUR;122,44;EUR
FD1024;AS;274;1100020003157.0;Fap AS;FAP AS;1.0;122,5;EUR;122,5;EUR
30274;AS;274;2000020000209.0;CATALYSEUR;Catalyseur;1.0;122,85;EUR;122,85;EUR
21782D;AS;274;2000020000210.0;CAT AS;CAT AS;1.0;122,95;EUR;122,95;EUR
30573;AS;274;2000020000100.0;PIECESOE;PIECESOE;1.0;123;EUR;123;EUR
50007;AS;274;2000020000101.0;PIECESOE;PIECESOE;1.0;123;EUR;123;EUR
33727;AS;274;2000020000102.0;catalyseuretfap;catalyseuretfap;1.0;123;EUR;123;EUR
33728;AS;274;2000020000103.0;PiecesechappementNeuf4660;PiecesechappementNeuf4660;1.0;123;EUR;123;EUR
37156;AS;274;2000020000104.0;PIECESOE;PIECESOE;1.0;123;EUR;123;EUR
37928;AS;274;2000020000105.0;CAT AS;CAT AS;1.0;123;EUR;123;EUR
37889D;AS;274;2000020000106.0;CAT AS;CAT AS;1.0;123;EUR;123;EUR
15747;AS;274;2000020000107.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
42097;AS;274;2000020000108.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
37875;AS;274;2000020000109.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
30158;AS;274;2000020000110.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
15772;AS;274;2000020000111.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
97052;AS;274;2000020000112.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
37195;AS;274;2000020000113.0;CAT AS;CAT AS;1.0;123;EUR;123;EUR
28550D;AS;274;2000020000114.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
23006;AS;274;2000020000115.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
33761;AS;274;2000020000116.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
37911;AS;274;2000020000117.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
42184;AS;274;2000020000118.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
37895D;AS;274;2000020000119.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
37892;AS;274;2000020000120.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
50010;AS;274;2000020000121.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
28549;AS;274;2000020000122.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
33760D;AS;274;2000020000123.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
42113;AS;274;2000020000124.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
PK1206;AS;274;2000020000125.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
PK1285;AS;274;2000020000126.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
23005;AS;274;2000020000127.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
21700;AS;274;2000020000128.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
28606D;AS;274;2000020000129.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
28592;AS;274;2000020000130.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
15786;AS;274;2000020000131.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
15729D;AS;274;2000020000132.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
42216D;AS;274;2000020000133.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
15725D;AS;274;2000020000134.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
28543D;AS;274;2000020000135.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
33757D;AS;274;2000020000136.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
28537;AS;274;2000020000137.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
28574;AS;274;2000020000138.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
45209D;AS;274;2000020000139.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
33712D;AS;274;2000020000140.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
30578;AS;274;2000020000141.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
42127;AS;274;2000020000142.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
37001D;AS;274;2000020000143.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
30339;AS;274;2000020000144.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
95074;AS;274;2000020000145.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
37002D;AS;274;2000020000146.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
21693;AS;274;2000020000147.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
28281;AS;274;2000020000148.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
33710;AS;274;2000020000149.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
30577;AS;274;2000020000150.0;PIECES AS;PIECES AS;1.0;123;EUR;123;EUR
37883;AS;274;2000020000151.0;CAT AS;CAT AS;1.0;123;EUR;123;EUR
74137;AS;274;2000020000152.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
21288;AS;274;2000020000153.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
37885;AS;274;2000020000154.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
30329;AS;274;2000020000155.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
28359;AS;274;2000020000156.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
37862;AS;274;2000020000157.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
22088;AS;274;2000020000158.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
15738D;AS;274;2000020000159.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
33758D;AS;274;2000020000160.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
28629;AS;274;2000020000161.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
33735;AS;274;2000020000162.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
30966D;AS;274;2000020000163.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
33785;AS;274;2000020000164.0;CAT AS;CAT AS;1.0;123;EUR;123;EUR
28614;AS;274;2000020000165.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
37897;AS;274;2000020000166.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
37918;AS;274;2000020000167.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
37912;AS;274;2000020000168.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
71215D;AS;274;2000020000169.0;CAT AS;CAT AS;1.0;123;EUR;123;EUR
15743;AS;274;2000020000170.0;CAT AS;CAT AS;1.0;123;EUR;123;EUR
28561;AS;274;2000020000171.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
20031;AS;274;2000020000172.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
15736D;AS;274;2000020000173.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
37882;AS;274;2000020000174.0;CAT AS;CAT AS;1.0;123;EUR;123;EUR
20408;AS;274;2000020000175.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
30184;AS;274;2000020000176.0;CAT AS;CAT AS;1.0;123;EUR;123;EUR
33756;AS;274;2000020000177.0;PIECESOE;PIECESOE;1.0;123;EUR;123;EUR
21244;AS;274;2000020000178.0;PIECESOE;PIECESOE;1.0;123;EUR;123;EUR
30944D;AS;274;2000020000179.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
33706;AS;274;2000020000180.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
37880;AS;274;2000020000181.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
55168;AS;274;2000020000183.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
37863;AS;274;2000020000187.0;CAT AS;CAT AS;1.0;123;EUR;123;EUR
95080;AS;274;2000020000188.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
15724;AS;274;2000020000189.0;CAT AS;CAT AS;1.0;123;EUR;123;EUR
50012;AS;274;2000020000190.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
42197;AS;274;2000020000191.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
74118;AS;274;2000020000192.0;CATALYSEUR;Catalyseur;1.0;123;EUR;123;EUR
88001;AS;274;2000020000193.0;PIECESOE;PIECESOE;1.0;123;EUR;120;EUR
37835;AS;274;2000020000194.0;PIECESOE;PIECESOE;1.0;123;EUR;120;EUR
42121;AS;274;2000020000195.0;PIECESOE;PIECESOE;1.0;123;EUR;120;EUR
2100-010-364;jrone;6662;1000000132474.0;PIECESOE;PIECESOE;0.0;123,02;EUR;123,02;EUR
15782D;AS;274;2000020000211.0;CAT AS;CAT AS;1.0;123,07;EUR;123,07;EUR
1000-020-142;jrone;6662;1000000132475.0;PIECESOE;PIECESOE;0.0;123,2;EUR;123,2;EUR
FD1015;AS;274;1100020003158.0;Fap AS;FAP AS;1.0;123,31;EUR;123,31;EUR
1000-020-122B;jrone;6662;1000000132476.0;PIECESOE;PIECESOE;0.0;124,04;EUR;124,04;EUR
1000-020-131;jrone;6662;1000000132477.0;PIECESOE;PIECESOE;0.0;124,04;EUR;124,04;EUR
50011;AS;274;2000020000212.0;CAT AS;CAT AS;1.0;124,11;EUR;124,11;EUR
1000-030-388T;jrone;6662;1000000132478.0;PIECESOE;PIECESOE;0.0;124,22;EUR;124,22;EUR
21186;AS;274;2000020000213.0;CAT AS;CAT AS;1.0;124,23;EUR;124,23;EUR
37930;AS;274;2000020000214.0;CAT AS;CAT AS;1.0;124,25;EUR;124,25;EUR
2100-010-230;jrone;6662;1000000132479.0;PIECESOE;PIECESOE;0.0;124,34;EUR;124,34;EUR
1000-010-548T;jrone;6662;1000000132480.0;PIECESOE;PIECESOE;0.0;124,39;EUR;124,39;EUR
1000-020-185;jrone;6662;1000000132481.0;PIECESOE;PIECESOE;0.0;124,65;EUR;124,65;EUR
1000-030-301T;jrone;6662;1000000132482.0;PIECESOE;PIECESOE;0.0;124,65;EUR;124,65;EUR
1000-030-257T;jrone;6662;1000000132483.0;PIECESOE;PIECESOE;0.0;124,67;EUR;124,67;EUR
1000-050-242T;jrone;6662;1000000132484.0;PIECESOE;PIECESOE;0.0;124,7;EUR;124,7;EUR
1000-020-132;jrone;6662;1000000132485.0;PIECESOE;PIECESOE;0.0;124,8;EUR;124,8;EUR
1000-010-670T;jrone;6662;1000000132486.0;PIECESOE;PIECESOE;0.0;124,82;EUR;124,82;EUR
1000-020-180;jrone;6662;1000000132487.0;PIECESOE;PIECESOE;0.0;125;EUR;125;EUR
30192;AS;274;2000020000215.0;CAT AS;CAT AS;1.0;125,03;EUR;125,03;EUR
1000-010-461;jrone;6662;1000000132488.0;PIECESOE;PIECESOE;0.0;125,1;EUR;125,1;EUR
1000-010-546T;jrone;6662;1000000132489.0;PIECESOE;PIECESOE;0.0;125,1;EUR;125,1;EUR
1000-010-610;jrone;6662;1000000132490.0;PIECESOE;PIECESOE;0.0;125,1;EUR;125,1;EUR
1000-020-151;jrone;6662;1000000132491.0;PIECESOE;PIECESOE;0.0;125,1;EUR;125,1;EUR
1000-020-152;jrone;6662;1000000132492.0;PIECESOE;PIECESOE;0.0;125,1;EUR;125,1;EUR
1000-020-184;jrone;6662;1000000132493.0;PIECESOE;PIECESOE;0.0;125,1;EUR;125,1;EUR
1000-030-140B;jrone;6662;1000000132494.0;PIECESOE;PIECESOE;0.0;125,1;EUR;125,1;EUR
1000-030-158;jrone;6662;1000000132495.0;PIECESOE;PIECESOE;0.0;125,1;EUR;125,1;EUR
1000-030-192;jrone;6662;1000000132496.0;PIECESOE;PIECESOE;0.0;125,1;EUR;125,1;EUR
1000-030-299T;jrone;6662;1000000132497.0;PIECESOE;PIECESOE;0.0;125,1;EUR;125,1;EUR
1000-030-341T;jrone;6662;1000000132498.0;PIECESOE;PIECESOE;0.0;125,1;EUR;125,1;EUR
1000-030-359T;jrone;6662;1000000132499.0;PIECESOE;PIECESOE;0.0;125,1;EUR;125,1;EUR
1000-030-368T;jrone;6662;1000000132500.0;PIECESOE;PIECESOE;0.0;125,1;EUR;125,1;EUR
1000-030-372T;jrone;6662;1000000132501.0;PIECESOE;PIECESOE;0.0;125,1;EUR;125,1;EUR
1000-030-394T;jrone;6662;1000000132502.0;PIECESOE;PIECESOE;0.0;125,1;EUR;125,1;EUR
1000-040-139;jrone;6662;1000000132503.0;PIECESOE;PIECESOE;0.0;125,43;EUR;125,43;EUR
1000-010-526;jrone;6662;1000000132504.0;PIECESOE;PIECESOE;0.0;125,48;EUR;125,48;EUR
1000-010-558;jrone;6662;1000000132505.0;PIECESOE;PIECESOE;0.0;125,48;EUR;125,48;EUR
1000-030-194D;jrone;6662;1000000132506.0;PIECESOE;PIECESOE;0.0;125,48;EUR;125,48;EUR
1000-030-195T;jrone;6662;1000000132507.0;PIECESOE;PIECESOE;0.0;125,48;EUR;125,48;EUR
1000-040-135B;jrone;6662;1000000132508.0;PIECESOE;PIECESOE;0.0;125,48;EUR;125,48;EUR
1000-040-171;jrone;6662;1000000132509.0;PIECESOE;PIECESOE;0.0;125,48;EUR;125,48;EUR
1000-040-172;jrone;6662;1000000132510.0;PIECESOE;PIECESOE;0.0;125,48;EUR;125,48;EUR
1000-040-207;jrone;6662;1000000132511.0;PIECESOE;PIECESOE;0.0;125,48;EUR;125,48;EUR
1000-040-215;jrone;6662;1000000132512.0;PIECESOE;PIECESOE;0.0;125,48;EUR;125,48;EUR
1000-050-219T;jrone;6662;1000000132513.0;PIECESOE;PIECESOE;0.0;125,48;EUR;125,48;EUR
61057;AS;274;2000020000216.0;CAT AS;CAT AS;1.0;125,73;EUR;125,73;EUR
1000-010-763T;jrone;6662;1000000132514.0;PIECESOE;PIECESOE;0.0;125,84;EUR;125,84;EUR
71223;AS;274;2000020000217.0;CAT AS;CAT AS;1.0;125,92;EUR;125,92;EUR
33731;AS;274;2000020000218.0;CAT AS;CAT AS;1.0;126,26;EUR;126,26;EUR
1000-060-105;jrone;6662;1000000132515.0;PIECESOE;PIECESOE;0.0;126,29;EUR;126,29;EUR
1000-010-600T;jrone;6662;1000000132516.0;PIECESOE;PIECESOE;0.0;126,47;EUR;126,47;EUR
1000-030-252T;jrone;6662;1000000132517.0;PIECESOE;PIECESOE;0.0;126,47;EUR;126,47;EUR
1000-030-317T;jrone;6662;1000000132518.0;PIECESOE;PIECESOE;0.0;126,47;EUR;126,47;EUR
97157;AS;274;2000020000219.0;CATALYSEUR;Catalyseur;1.0;126,68;EUR;126,68;EUR
2063-050-021;jrone;6662;1000000132519.0;PIECESOE;PIECESOE;0.0;126,75;EUR;126,75;EUR
2100-011-848;jrone;6662;1000000132520.0;PIECESOE;PIECESOE;0.0;126,75;EUR;126,75;EUR
2100-011-681;jrone;6662;1000000132521.0;PIECESOE;PIECESOE;0.0;126,75;EUR;126,75;EUR
97148;AS;274;2000020000220.0;CATALYSEUR;Catalyseur;1.0;126,83;EUR;126,83;EUR
1000-010-653T;jrone;6662;1000000132522.0;PIECESOE;PIECESOE;0.0;127,1;EUR;127,1;EUR
2100-010-432;jrone;6662;1000000132523.0;PIECESOE;PIECESOE;0.0;127,1;EUR;127,1;EUR
71179;AS;274;2000020000221.0;CATALYSEUR;Catalyseur;1.0;127,18;EUR;127,18;EUR
3000-016-137;jrone;6662;1000000132524.0;PIECESOE;PIECESOE;0.0;127,23;EUR;127,23;EUR
22082;AS;274;2000020000222.0;CATALYSEUR;Catalyseur;1.0;127,26;EUR;127,26;EUR
1000-010-765T;jrone;6662;1000000132525.0;PIECESOE;PIECESOE;0.0;127,26;EUR;127,26;EUR
1000-010-452;jrone;6662;1000000132526.0;PIECESOE;PIECESOE;0.0;127,28;EUR;127,28;EUR
1000-040-146;jrone;6662;1000000132527.0;PIECESOE;PIECESOE;0.0;127,28;EUR;127,28;EUR
45283;AS;274;2000020000223.0;CATALYSEUR;Catalyseur;1.0;127,32;EUR;127,32;EUR
1100-016-156;jrone;6662;1000000132528.0;PIECESOE;PIECESOE;0.0;127,44;EUR;127,44;EUR
1000-010-138;jrone;6662;1000000132529.0;PIECESOE;PIECESOE;0.0;127,54;EUR;127,54;EUR
1000-030-397T;jrone;6662;1000000132530.0;PIECESOE;PIECESOE;0.0;127,59;EUR;127,59;EUR
2063-050-112;jrone;6662;1000000132531.0;PIECESOE;PIECESOE;0.0;127,59;EUR;127,59;EUR
1000-010-602T;jrone;6662;1000000132532.0;PIECESOE;PIECESOE;0.0;127,61;EUR;127,61;EUR
37199;AS;274;2000020000224.0;CATALYSEUR;Catalyseur;1.0;127,67;EUR;127,67;EUR
71226;AS;274;2000020000225.0;CAT AS;CAT AS;1.0;127,75;EUR;127,75;EUR
1000-010-382;jrone;6662;1000000132533.0;PIECESOE;PIECESOE;0.0;127,76;EUR;127,76;EUR
1000-010-521;jrone;6662;1000000132534.0;PIECESOE;PIECESOE;0.0;127,76;EUR;127,76;EUR
1000-010-634;jrone;6662;1000000132535.0;PIECESOE;PIECESOE;0.0;127,76;EUR;127,76;EUR
1000-010-665;jrone;6662;1000000132536.0;PIECESOE;PIECESOE;0.0;127,76;EUR;127,76;EUR
1000-040-101;jrone;6662;1000000132537.0;PIECESOE;PIECESOE;0.0;127,76;EUR;127,76;EUR
1000-040-153B;jrone;6662;1000000132538.0;PIECESOE;PIECESOE;0.0;127,76;EUR;127,76;EUR
1000-040-173;jrone;6662;1000000132539.0;PIECESOE;PIECESOE;0.0;127,76;EUR;127,76;EUR
1000-040-173B;jrone;6662;1000000132540.0;PIECESOE;PIECESOE;0.0;127,76;EUR;127,76;EUR
1000-040-188;jrone;6662;1000000132541.0;PIECESOE;PIECESOE;0.0;127,76;EUR;127,76;EUR
1000-040-189T;jrone;6662;1000000132542.0;PIECESOE;PIECESOE;0.0;127,76;EUR;127,76;EUR
1000-040-195;jrone;6662;1000000132543.0;PIECESOE;PIECESOE;0.0;127,76;EUR;127,76;EUR
1000-040-196;jrone;6662;1000000132544.0;PIECESOE;PIECESOE;0.0;127,76;EUR;127,76;EUR
1000-050-208T;jrone;6662;1000000132545.0;PIECESOE;PIECESOE;0.0;127,76;EUR;127,76;EUR
1000-060-003B;jrone;6662;1000000132546.0;PIECESOE;PIECESOE;0.0;127,76;EUR;127,76;EUR
1000-060-003C;jrone;6662;1000000132547.0;PIECESOE;PIECESOE;0.0;127,76;EUR;127,76;EUR
1000-010-157;jrone;6662;1000000132548.0;PIECESOE;PIECESOE;0.0;127,87;EUR;127,87;EUR
1000-040-152B;jrone;6662;1000000132549.0;PIECESOE;PIECESOE;0.0;127,87;EUR;127,87;EUR
1000-070-078;jrone;6662;1000000132550.0;PIECESOE;PIECESOE;0.0;127,89;EUR;127,89;EUR
28588D;AS;274;2000020000226.0;CAT AS;CAT AS;1.0;128,14;EUR;128,14;EUR
1000-040-120;jrone;6662;1000000132551.0;PIECESOE;PIECESOE;0.0;128,14;EUR;128,14;EUR
1000-040-120B;jrone;6662;1000000132552.0;PIECESOE;PIECESOE;0.0;128,14;EUR;128,14;EUR
1000-040-128;jrone;6662;1000000132553.0;PIECESOE;PIECESOE;0.0;128,14;EUR;128,14;EUR
FD1011;AS;274;1100020003159.0;Fap AS;FAP AS;1.0;128,3;EUR;128,3;EUR
28293;AS;274;2000020000227.0;CATALYSEUR;Catalyseur;1.0;128,32;EUR;128,32;EUR
30975D;AS;274;2000020000228.0;CAT AS;CAT AS;1.0;128,4;EUR;128,4;EUR
83094;AS;274;2000020000229.0;CATALYSEUR;Catalyseur;1.0;128,44;EUR;128,44;EUR
21727;AS;274;2000020000230.0;CAT AS;CAT AS;1.0;128,45;EUR;128,45;EUR
1000-030-253;jrone;6662;1000000132554.0;PIECESOE;PIECESOE;0.0;128,45;EUR;128,45;EUR
1000-010-714;jrone;6662;1000000132555.0;PIECESOE;PIECESOE;0.0;128,6;EUR;128,6;EUR
30126;AS;274;2000020000231.0;CATALYSEUR;Catalyseur;1.0;128,75;EUR;128,75;EUR
20398;AS;274;2000020000232.0;CAT AS;CAT AS;1.0;128,79;EUR;128,79;EUR
1000-010-402;jrone;6662;1000000132556.0;PIECESOE;PIECESOE;0.0;128,85;EUR;128,85;EUR
1000-010-596;jrone;6662;1000000132557.0;PIECESOE;PIECESOE;0.0;128,85;EUR;128,85;EUR
1000-010-589;jrone;6662;1000000132558.0;PIECESOE;PIECESOE;0.0;128,88;EUR;128,88;EUR
37874;AS;274;2000020000234.0;CATALYSEUR;Catalyseur;1.0;128,9;EUR;128,9;EUR
1000-020-202;jrone;6662;1000000132559.0;PIECESOE;PIECESOE;0.0;128,98;EUR;128,98;EUR
74136;AS;274;2000020000236.0;CATALYSEUR;Catalyseur;1.0;129,57;EUR;129,57;EUR
83133;AS;274;2000020000237.0;CATALYSEUR;Catalyseur;1.0;129,75;EUR;129,75;EUR
25062;AS;274;2000020000238.0;CATALYSEUR;Catalyseur;1.0;129,92;EUR;129,92;EUR
1000-030-418T;jrone;6662;1000000132560.0;PIECESOE;PIECESOE;0.0;129,92;EUR;129,92;EUR
1000-010-667T;jrone;6662;1000000132561.0;PIECESOE;PIECESOE;0.0;130,05;EUR;130,05;EUR
2063-050-134;jrone;6662;1000000132562.0;PIECESOE;PIECESOE;0.0;130,07;EUR;130,07;EUR
41150;AS;274;2000020000239.0;CATALYSEUR;Catalyseur;1.0;130,16;EUR;130,16;EUR
97149;AS;274;2000020000240.0;CAT AS;CAT AS;1.0;130,21;EUR;130,21;EUR
33772;AS;274;2000020000241.0;CAT AS;CAT AS;1.0;130,28;EUR;130,28;EUR
1000-010-538;jrone;6662;1000000132563.0;PIECESOE;PIECESOE;0.0;130,43;EUR;130,43;EUR
1000-010-543T;jrone;6662;1000000132564.0;PIECESOE;PIECESOE;0.0;130,43;EUR;130,43;EUR
1000-010-550B;jrone;6662;1000000132565.0;PIECESOE;PIECESOE;0.0;130,43;EUR;130,43;EUR
1000-010-673;jrone;6662;1000000132566.0;PIECESOE;PIECESOE;0.0;130,43;EUR;130,43;EUR
1000-010-715;jrone;6662;1000000132567.0;PIECESOE;PIECESOE;0.0;130,43;EUR;130,43;EUR
1000-020-122;jrone;6662;1000000132568.0;PIECESOE;PIECESOE;0.0;130,43;EUR;130,43;EUR
1000-020-144;jrone;6662;1000000132569.0;PIECESOE;PIECESOE;0.0;130,43;EUR;130,43;EUR
1000-020-162;jrone;6662;1000000132570.0;PIECESOE;PIECESOE;0.0;130,43;EUR;130,43;EUR
1000-020-181;jrone;6662;1000000132571.0;PIECESOE;PIECESOE;0.0;130,43;EUR;130,43;EUR
1000-020-183;jrone;6662;1000000132572.0;PIECESOE;PIECESOE;0.0;130,43;EUR;130,43;EUR
1000-050-113;jrone;6662;1000000132573.0;PIECESOE;PIECESOE;0.0;130,43;EUR;130,43;EUR
1000-050-150B;jrone;6662;1000000132574.0;PIECESOE;PIECESOE;0.0;130,43;EUR;130,43;EUR
1000-050-195;jrone;6662;1000000132575.0;PIECESOE;PIECESOE;0.0;130,43;EUR;130,43;EUR
1000-050-227T;jrone;6662;1000000132576.0;PIECESOE;PIECESOE;0.0;130,43;EUR;130,43;EUR
1000-050-228T;jrone;6662;1000000132577.0;PIECESOE;PIECESOE;0.0;130,43;EUR;130,43;EUR
1000-060-114;jrone;6662;1000000132578.0;PIECESOE;PIECESOE;0.0;130,43;EUR;130,43;EUR
1000-060-129;jrone;6662;1000000132579.0;PIECESOE;PIECESOE;0.0;130,43;EUR;130,43;EUR
1000-060-136;jrone;6662;1000000132580.0;PIECESOE;PIECESOE;0.0;130,43;EUR;130,43;EUR
28557D;AS;274;2000020000242.0;PIECESOE;PIECESOE;1.0;130,45;EUR;130,45;EUR
45210;AS;274;2000020000243.0;CAT AS;CAT AS;1.0;130,45;EUR;130,45;EUR
55273;AS;274;2000020000244.0;CATALYSEUR;Catalyseur;1.0;130,67;EUR;130,67;EUR
71163;AS;274;2000020000245.0;CAT AS;CAT AS;1.0;130,68;EUR;130,68;EUR
37881;AS;274;2000020000246.0;CATALYSEUR;Catalyseur;1.0;130,78;EUR;130,78;EUR
1000-010-638T;jrone;6662;1000000132581.0;PIECESOE;PIECESOE;0.0;130,81;EUR;130,81;EUR
50019;AS;274;2000020000247.0;CATALYSEUR;Catalyseur;1.0;131;EUR;131;EUR
97086;AS;274;2000020000248.0;CATALYSEUR;Catalyseur;1.0;131,01;EUR;131,01;EUR
2100-011-353;jrone;6662;1000000132582.0;PIECESOE;PIECESOE;0.0;131,01;EUR;131,01;EUR
1000-030-208;jrone;6662;1000000132583.0;PIECESOE;PIECESOE;0.0;131,06;EUR;131,06;EUR
2063-050-090;jrone;6662;1000000132584.0;PIECESOE;PIECESOE;0.0;131,08;EUR;131,08;EUR
K985;LRT;117;1000000131788.0;PIECESOE;PIECESOE;1.0;131,29;EUR;131,29;EUR
42118;AS;274;2000020000251.0;PIECESOE;PIECESOE;1.0;131,34;EUR;131,34;EUR
