platform,product_id,old_quantity,new_quantity,difference,run_timestamp,stock_AS-PL,stock_Abakus,stock_Airstal,stock_JPGROUP,stock_NTY,stock_Primeturbo,stock_Storm,stock_eminia trading
07,0090180003,7,10,3,20250812_135901,0,10,0,0,0,0,0,0
07,0090180005,5,8,3,20250812_135901,0,8,0,0,0,0,0,0
07,0090180007,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0090180009,10,5,-5,20250812_135901,0,5,0,0,0,0,0,0
07,0090180023,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0090180024,6,10,4,20250812_135901,0,10,0,0,0,0,0,0
07,0090180026,0,2,2,20250812_135901,0,2,0,0,0,0,0,0
07,0090180027,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0090220002,0,4,4,20250812_135901,0,4,0,0,0,0,0,0
07,0090220008,6,10,4,20250812_135901,0,10,0,0,0,0,0,0
07,0090220010,10,0,-10,20250812_135901,0,0,0,0,0,0,0,0
07,0090220011,10,0,-10,20250812_135901,0,0,0,0,0,0,0,0
07,0100170005,8,0,-8,20250812_135901,0,0,0,0,0,0,0,0
07,0100180003,6,10,4,20250812_135901,0,10,0,0,0,0,0,0
07,0100180004,10,9,-1,20250812_135901,0,9,0,0,0,0,0,0
07,0110160002,10,9,-1,20250812_135901,0,9,0,0,0,0,0,0
07,0110160003,6,0,-6,20250812_135901,0,0,0,0,0,0,0,0
07,0110170011,8,10,2,20250812_135901,0,10,0,0,0,0,0,0
07,0115M01,6,0,-6,20250812_135901,0,0,0,0,0,0,0,0
07,0150160001,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0160140004R,10,8,-2,20250812_135901,0,8,0,0,0,0,0,0
07,0160160001,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0160160007,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0160160031,9,10,1,20250812_135901,0,10,0,0,0,0,0,0
07,0160160034,5,10,5,20250812_135901,0,10,0,0,0,0,0,0
07,0160160037,9,10,1,20250812_135901,0,10,0,0,0,0,0,0
07,0160170003,10,7,-3,20250812_135901,0,7,0,0,0,0,0,0
07,0160170053,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0160170054,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0160170055,0,3,3,20250812_135901,0,3,0,0,0,0,0,0
07,0160170056,4,2,-2,20250812_135901,0,2,0,0,0,0,0,0
07,0160170058,10,8,-2,20250812_135901,0,8,0,0,0,0,0,0
07,0160170059,5,6,1,20250812_135901,0,6,0,0,0,0,0,0
07,0160170062,10,4,-6,20250812_135901,0,4,0,0,0,0,0,0
07,0160170065,10,6,-4,20250812_135901,0,6,0,0,0,0,0,0
07,0160170066,10,1,-9,20250812_135901,0,1,0,0,0,0,0,0
07,0160170067,10,9,-1,20250812_135901,0,9,0,0,0,0,0,0
